Ration Card Number,State,District no.,Age,Gender,Family Size,Aadhaar Linked,Foodgrain Type,Monthly Quota (kg),Subsidy Amount (INR),FPS ID,Transaction Date,Transaction Status
7692921994,Maharashtra,District 6,80,Other,8,Yes,Sugar,24,187,FPS4117,11-04-2024,Success
7891112169,Uttar Pradesh,District 23,63,Female,10,No,Wheat,18,413,FPS4054,24-04-2024,Success
7750292356,Maharashtra,District 50,69,Other,4,No,Wheat,6,236,FPS8739,21-04-2024,Failure
2303522169,Maharashtra,District 44,22,Male,6,No,Pulses,22,272,FPS5032,23-04-2024,Success
6418460082,Karnataka,District 17,43,Other,6,No,Pulses,19,130,FPS7838,14-04-2024,Success
9184687857,Gujarat,District 9,57,Other,2,Yes,Rice,8,207,FPS2426,05-04-2024,Success
6247940095,Bihar,District 34,60,Male,5,No,Sugar,32,287,FPS8998,24-04-2024,Success
4936518307,West Bengal,District 33,61,Male,2,No,Wheat,27,496,FPS5336,06-04-2024,Failure
2796061745,Gujarat,District 40,21,Male,8,Yes,Pulses,8,187,FPS8548,09-04-2024,Failure
3730324395,Gujarat,District 46,53,Female,6,Yes,Rice,16,109,FPS7110,10-04-2024,Success
9356871322,Maharashtra,District 42,45,Male,6,No,Pulses,18,223,FPS4949,05-04-2024,Success
1122370787,Tamil Nadu,District 19,35,Other,7,No,Pulses,23,135,FPS4721,07-04-2024,Failure
8678051084,Rajasthan,District 50,31,Other,3,Yes,Wheat,33,489,FPS8549,28-04-2024,Success
2867361644,Andhra Pradesh,District 8,76,Other,3,No,Rice,17,303,FPS3869,17-04-2024,Success
5344427296,Madhya Pradesh,District 39,66,Female,9,Yes,Rice,7,368,FPS2988,13-04-2024,Success
5069627509,Maharashtra,District 17,44,Other,7,No,Rice,34,395,FPS3249,19-04-2024,Success
9761087983,Karnataka,District 47,30,Male,9,No,Millet,22,56,FPS3789,19-04-2024,Failure
7940322327,Maharashtra,District 8,24,Female,9,No,Wheat,5,195,FPS9148,17-04-2024,Success
5253498152,Bihar,District 42,70,Female,7,No,Pulses,30,72,FPS2593,16-04-2024,Success
6073182970,Bihar,District 8,72,Other,8,No,Pulses,29,451,FPS6741,17-04-2024,Failure
3589392488,West Bengal,District 41,74,Male,6,Yes,Millet,26,392,FPS4705,02-04-2024,Success
6686723395,Bihar,District 8,47,Male,7,No,Sugar,26,241,FPS8323,03-04-2024,Success
5399868415,Gujarat,District 37,29,Other,9,No,Pulses,29,492,FPS1503,20-04-2024,Success
2374707589,Maharashtra,District 11,62,Female,6,Yes,Sugar,16,396,FPS4828,16-04-2024,Failure
8842665471,West Bengal,District 27,47,Other,6,No,Millet,29,198,FPS7737,08-04-2024,Failure
1012431481,West Bengal,District 22,60,Male,8,Yes,Millet,34,258,FPS5817,08-04-2024,Success
2834223287,Madhya Pradesh,District 37,31,Other,6,No,Rice,17,139,FPS3318,23-04-2024,Failure
8792654436,Gujarat,District 31,19,Other,5,Yes,Pulses,14,469,FPS2519,14-04-2024,Failure
9131173665,Madhya Pradesh,District 47,66,Male,3,No,Sugar,6,453,FPS5955,24-04-2024,Failure
6153647042,Maharashtra,District 16,77,Other,7,Yes,Pulses,5,62,FPS1916,10-04-2024,Success
1943669464,Andhra Pradesh,District 7,51,Other,6,Yes,Rice,15,469,FPS8129,13-04-2024,Success
6535804662,Gujarat,District 16,74,Male,3,No,Millet,23,141,FPS7173,04-04-2024,Success
7292520130,Tamil Nadu,District 26,77,Female,8,Yes,Sugar,22,164,FPS4263,19-04-2024,Failure
8361120453,Uttar Pradesh,District 16,21,Male,2,No,Rice,10,493,FPS8319,01-04-2024,Failure
4735303994,Madhya Pradesh,District 45,20,Male,4,Yes,Rice,6,141,FPS1293,26-04-2024,Success
7682782819,Andhra Pradesh,District 25,72,Female,5,Yes,Sugar,20,212,FPS1696,28-04-2024,Success
4272620167,Madhya Pradesh,District 37,66,Other,2,Yes,Rice,33,279,FPS6944,04-04-2024,Success
9072227604,Andhra Pradesh,District 8,52,Female,3,Yes,Sugar,35,179,FPS4069,15-04-2024,Success
7319115194,Bihar,District 5,51,Male,6,Yes,Wheat,24,490,FPS1782,01-04-2024,Success
1014609313,Madhya Pradesh,District 16,44,Female,10,No,Pulses,35,339,FPS9995,23-04-2024,Failure
4120867552,Tamil Nadu,District 24,73,Male,5,No,Millet,24,272,FPS5161,10-04-2024,Failure
4017384193,Andhra Pradesh,District 6,80,Female,4,Yes,Millet,24,58,FPS2021,10-04-2024,Success
6122548900,Bihar,District 3,41,Other,7,Yes,Millet,33,273,FPS7932,05-04-2024,Failure
9945563591,West Bengal,District 17,73,Male,4,No,Wheat,11,207,FPS6023,07-04-2024,Success
9088845514,Tamil Nadu,District 40,36,Other,10,Yes,Pulses,20,209,FPS8838,30-04-2024,Success
8872674374,Andhra Pradesh,District 38,75,Other,5,Yes,Millet,12,425,FPS8000,25-04-2024,Success
1323186315,Maharashtra,District 29,53,Female,9,Yes,Millet,30,143,FPS6679,11-04-2024,Failure
7343216735,Tamil Nadu,District 13,27,Male,5,No,Rice,6,311,FPS8120,01-04-2024,Failure
9763015946,Uttar Pradesh,District 41,47,Other,9,Yes,Pulses,29,113,FPS8411,02-04-2024,Failure
9863123174,Bihar,District 44,56,Other,5,No,Pulses,18,148,FPS6261,17-04-2024,Success
8081325338,Maharashtra,District 11,73,Other,9,Yes,Pulses,8,113,FPS5642,24-04-2024,Failure
5228624522,Rajasthan,District 23,75,Female,9,No,Rice,12,232,FPS9543,29-04-2024,Success
8004510240,Andhra Pradesh,District 16,70,Male,8,No,Pulses,20,267,FPS8660,17-04-2024,Failure
5488273218,West Bengal,District 12,64,Female,6,Yes,Millet,27,302,FPS6356,02-04-2024,Failure
7842827353,Maharashtra,District 11,31,Other,3,Yes,Millet,22,152,FPS8320,25-04-2024,Failure
3865438208,Uttar Pradesh,District 43,71,Other,10,Yes,Pulses,18,172,FPS6187,27-04-2024,Success
9198044892,Bihar,District 50,67,Male,7,No,Millet,8,255,FPS7904,30-04-2024,Success
9533674595,Tamil Nadu,District 26,73,Female,10,No,Millet,9,323,FPS6074,19-04-2024,Success
8980674289,Rajasthan,District 32,23,Male,2,No,Millet,5,465,FPS1437,06-04-2024,Failure
8451548013,Andhra Pradesh,District 40,63,Female,8,No,Wheat,15,335,FPS8518,19-04-2024,Success
5643002137,Uttar Pradesh,District 46,54,Male,4,Yes,Rice,34,312,FPS3523,28-04-2024,Success
6641348006,Tamil Nadu,District 37,21,Female,5,No,Millet,7,310,FPS4103,01-04-2024,Success
1703740020,Tamil Nadu,District 38,35,Male,4,Yes,Rice,14,442,FPS3594,15-04-2024,Success
4513750716,Gujarat,District 39,76,Male,9,Yes,Pulses,32,184,FPS9840,28-04-2024,Success
7579694204,Gujarat,District 39,48,Female,4,Yes,Pulses,19,173,FPS9099,11-04-2024,Failure
4777386268,Madhya Pradesh,District 31,29,Other,10,Yes,Sugar,22,157,FPS8139,04-04-2024,Failure
7270258894,Madhya Pradesh,District 37,45,Other,9,Yes,Rice,11,123,FPS7790,10-04-2024,Success
8185894382,Karnataka,District 5,29,Female,5,No,Rice,29,263,FPS4851,10-04-2024,Failure
9789965901,Andhra Pradesh,District 43,72,Female,8,No,Sugar,27,97,FPS7520,15-04-2024,Failure
7679768170,Rajasthan,District 35,29,Female,7,No,Pulses,24,428,FPS8550,10-04-2024,Failure
2816763152,Andhra Pradesh,District 45,44,Other,8,Yes,Rice,21,160,FPS3494,28-04-2024,Failure
9496582285,Andhra Pradesh,District 30,40,Other,9,Yes,Wheat,25,334,FPS7290,27-04-2024,Failure
5207918970,Maharashtra,District 10,38,Female,8,Yes,Sugar,33,77,FPS5162,13-04-2024,Success
4496625500,Gujarat,District 49,72,Other,4,No,Rice,32,283,FPS6523,29-04-2024,Success
1580062643,Rajasthan,District 46,72,Male,5,No,Millet,8,230,FPS4007,11-04-2024,Success
9005058083,Tamil Nadu,District 13,32,Female,6,No,Pulses,9,182,FPS7003,12-04-2024,Failure
4474259679,Uttar Pradesh,District 50,66,Female,4,No,Rice,23,259,FPS2440,03-04-2024,Failure
3160026691,West Bengal,District 31,25,Other,2,No,Sugar,13,353,FPS5462,11-04-2024,Success
8821540835,West Bengal,District 14,53,Male,3,No,Sugar,25,141,FPS3374,06-04-2024,Failure
6874455806,Maharashtra,District 12,67,Other,10,Yes,Pulses,28,237,FPS2521,13-04-2024,Success
4886727660,Tamil Nadu,District 45,46,Female,5,Yes,Rice,14,69,FPS3575,30-04-2024,Success
1636662559,Andhra Pradesh,District 16,49,Female,8,Yes,Rice,22,225,FPS9902,08-04-2024,Failure
1743313258,Tamil Nadu,District 5,22,Other,6,Yes,Millet,9,117,FPS2678,24-04-2024,Failure
2355232664,Andhra Pradesh,District 17,75,Other,7,Yes,Pulses,11,393,FPS4117,25-04-2024,Success
1296630213,Rajasthan,District 25,67,Male,2,No,Rice,20,79,FPS5957,12-04-2024,Failure
9351577503,Karnataka,District 37,55,Female,5,No,Millet,18,63,FPS3384,13-04-2024,Failure
5157888186,Tamil Nadu,District 50,41,Other,7,Yes,Wheat,13,401,FPS5151,23-04-2024,Success
6713684740,Madhya Pradesh,District 30,46,Female,7,Yes,Pulses,27,409,FPS8949,17-04-2024,Success
9723172469,Andhra Pradesh,District 48,62,Female,3,No,Millet,25,346,FPS5888,23-04-2024,Success
2374260998,Bihar,District 42,80,Other,3,No,Millet,20,427,FPS4771,17-04-2024,Success
6528573064,West Bengal,District 29,51,Other,2,Yes,Rice,27,449,FPS7725,13-04-2024,Success
6151934823,Karnataka,District 16,25,Female,2,Yes,Pulses,33,317,FPS4632,18-04-2024,Failure
9903134824,Andhra Pradesh,District 45,49,Female,6,Yes,Rice,10,239,FPS7821,11-04-2024,Failure
7446904564,Tamil Nadu,District 37,71,Male,7,No,Millet,34,229,FPS5302,16-04-2024,Failure
7087226479,Madhya Pradesh,District 34,53,Female,3,No,Pulses,27,499,FPS4853,20-04-2024,Success
1778106263,Tamil Nadu,District 36,57,Other,9,No,Sugar,34,179,FPS3363,15-04-2024,Failure
2083874232,Gujarat,District 49,64,Female,8,Yes,Millet,8,336,FPS3963,24-04-2024,Success
1736874501,Madhya Pradesh,District 49,38,Other,5,Yes,Pulses,32,499,FPS4832,23-04-2024,Failure
2407085020,Karnataka,District 9,35,Female,8,No,Wheat,31,191,FPS1789,14-04-2024,Success
8658968280,Tamil Nadu,District 33,56,Female,9,Yes,Rice,15,479,FPS4520,14-04-2024,Success
1103403845,West Bengal,District 33,32,Male,10,No,Pulses,22,412,FPS5874,02-04-2024,Failure
2164081772,Madhya Pradesh,District 42,39,Female,6,Yes,Wheat,25,407,FPS4074,04-04-2024,Failure
7725183314,Gujarat,District 4,41,Male,4,Yes,Wheat,7,164,FPS9191,07-04-2024,Success
7217603515,Gujarat,District 25,32,Other,9,Yes,Millet,17,165,FPS9903,25-04-2024,Success
2572979350,Uttar Pradesh,District 12,40,Other,7,Yes,Pulses,17,86,FPS9879,01-04-2024,Success
7617999448,Andhra Pradesh,District 41,77,Female,9,Yes,Millet,22,78,FPS1310,05-04-2024,Failure
4940056056,Tamil Nadu,District 13,59,Other,4,No,Sugar,32,314,FPS3439,22-04-2024,Failure
7162407249,Andhra Pradesh,District 11,44,Other,4,No,Pulses,27,131,FPS3947,24-04-2024,Success
6606146565,Bihar,District 38,68,Female,4,No,Sugar,13,102,FPS8958,15-04-2024,Success
8554543250,Rajasthan,District 37,43,Male,6,No,Millet,26,234,FPS8196,19-04-2024,Success
9817189082,Rajasthan,District 34,26,Other,2,Yes,Rice,19,366,FPS8399,29-04-2024,Failure
3151657794,Tamil Nadu,District 33,65,Male,4,No,Rice,13,476,FPS5864,07-04-2024,Failure
4285534960,Rajasthan,District 11,70,Female,6,No,Rice,10,287,FPS1103,30-04-2024,Failure
8181084520,Uttar Pradesh,District 47,31,Male,4,Yes,Wheat,7,115,FPS4361,27-04-2024,Success
1198278981,West Bengal,District 3,43,Other,9,Yes,Wheat,25,344,FPS7079,01-04-2024,Failure
8428658905,Karnataka,District 33,50,Male,9,Yes,Wheat,25,308,FPS3419,16-04-2024,Failure
9130065562,Maharashtra,District 30,74,Female,2,Yes,Sugar,5,439,FPS5645,25-04-2024,Success
3421907254,Madhya Pradesh,District 34,69,Male,4,Yes,Sugar,30,311,FPS1956,27-04-2024,Success
7973260953,Madhya Pradesh,District 12,35,Other,2,Yes,Rice,10,166,FPS3627,25-04-2024,Failure
3379524948,Rajasthan,District 16,34,Female,2,Yes,Sugar,28,221,FPS3102,17-04-2024,Success
2356378174,Rajasthan,District 25,75,Other,10,No,Millet,32,137,FPS8818,21-04-2024,Success
3194411861,Andhra Pradesh,District 37,74,Other,7,No,Millet,13,70,FPS8381,10-04-2024,Success
5920966598,West Bengal,District 4,36,Female,4,No,Pulses,28,132,FPS8460,07-04-2024,Success
7961902465,Karnataka,District 35,79,Female,7,No,Sugar,26,403,FPS6251,19-04-2024,Failure
6486602288,Bihar,District 32,79,Other,2,Yes,Rice,13,272,FPS9942,01-04-2024,Failure
9775467288,Gujarat,District 9,37,Female,4,No,Sugar,14,462,FPS6300,11-04-2024,Failure
8672853820,Maharashtra,District 12,23,Other,5,No,Sugar,9,178,FPS3806,12-04-2024,Success
8031236420,Rajasthan,District 4,50,Other,9,No,Sugar,28,205,FPS8937,19-04-2024,Failure
1072477570,Andhra Pradesh,District 34,73,Female,7,No,Wheat,35,375,FPS9022,29-04-2024,Success
9118143019,Gujarat,District 18,29,Female,2,Yes,Sugar,31,335,FPS7260,06-04-2024,Success
6517594794,Maharashtra,District 16,78,Female,9,No,Millet,12,86,FPS7289,19-04-2024,Failure
5528136318,Gujarat,District 27,67,Male,7,Yes,Sugar,30,347,FPS3056,01-04-2024,Failure
8530683888,Rajasthan,District 4,41,Other,9,No,Rice,23,152,FPS5644,13-04-2024,Success
8802041777,Gujarat,District 27,49,Other,8,Yes,Millet,5,130,FPS4287,20-04-2024,Failure
8112156340,Madhya Pradesh,District 18,66,Other,2,Yes,Rice,8,110,FPS3411,19-04-2024,Failure
6664347413,Madhya Pradesh,District 43,79,Other,9,Yes,Sugar,14,296,FPS4652,01-04-2024,Success
5904164963,Madhya Pradesh,District 9,56,Other,3,No,Wheat,7,391,FPS8078,05-04-2024,Success
1744369659,Andhra Pradesh,District 14,53,Male,10,No,Millet,22,490,FPS2614,13-04-2024,Success
4548561309,Uttar Pradesh,District 44,80,Male,4,No,Sugar,22,347,FPS3675,03-04-2024,Failure
2568724044,Madhya Pradesh,District 13,25,Male,5,Yes,Sugar,33,446,FPS3664,28-04-2024,Success
5321725294,Rajasthan,District 40,38,Male,4,Yes,Rice,25,87,FPS9435,01-04-2024,Success
2836322942,Madhya Pradesh,District 6,47,Other,9,Yes,Sugar,11,272,FPS9241,14-04-2024,Success
4010219322,Uttar Pradesh,District 48,27,Male,8,No,Sugar,11,345,FPS6141,10-04-2024,Success
8465966607,Tamil Nadu,District 25,35,Female,5,No,Wheat,35,90,FPS7606,04-04-2024,Failure
6002600737,Rajasthan,District 17,60,Male,2,No,Millet,23,338,FPS3032,09-04-2024,Failure
9649528579,Rajasthan,District 35,44,Other,10,Yes,Rice,32,247,FPS4960,14-04-2024,Failure
5390513337,Tamil Nadu,District 48,30,Female,7,Yes,Sugar,32,427,FPS6674,27-04-2024,Success
5572239184,Karnataka,District 26,71,Other,5,Yes,Rice,12,372,FPS7938,17-04-2024,Failure
2028444580,Uttar Pradesh,District 16,48,Other,9,Yes,Sugar,22,262,FPS5347,05-04-2024,Failure
6390131307,Tamil Nadu,District 18,63,Female,3,No,Millet,35,313,FPS6578,16-04-2024,Failure
1721797931,Rajasthan,District 4,23,Male,2,Yes,Sugar,23,216,FPS3640,18-04-2024,Success
7241057577,Maharashtra,District 13,52,Other,10,No,Pulses,9,488,FPS1292,06-04-2024,Success
6656349107,Uttar Pradesh,District 33,22,Other,10,Yes,Rice,29,394,FPS2792,04-04-2024,Failure
2631909441,Maharashtra,District 11,45,Other,9,Yes,Wheat,34,293,FPS4908,03-04-2024,Failure
1583859384,Karnataka,District 24,42,Other,5,No,Wheat,14,267,FPS3357,04-04-2024,Success
6049453262,Andhra Pradesh,District 28,67,Female,7,Yes,Wheat,23,426,FPS9892,22-04-2024,Failure
7946484259,Karnataka,District 39,72,Other,8,No,Rice,8,421,FPS3698,26-04-2024,Success
3481822138,Maharashtra,District 46,47,Other,10,Yes,Millet,26,89,FPS7524,26-04-2024,Success
4134301989,Maharashtra,District 7,39,Female,2,Yes,Sugar,33,316,FPS5658,05-04-2024,Failure
8739718246,Gujarat,District 3,52,Other,6,Yes,Millet,30,106,FPS4551,19-04-2024,Failure
7357815833,Maharashtra,District 20,32,Female,4,No,Pulses,30,381,FPS3571,01-04-2024,Failure
7663612337,Tamil Nadu,District 39,79,Male,10,No,Wheat,20,350,FPS9753,03-04-2024,Failure
7396426014,Gujarat,District 41,36,Female,5,Yes,Pulses,11,267,FPS7606,27-04-2024,Success
4346983289,Maharashtra,District 36,35,Female,2,Yes,Wheat,27,139,FPS7565,16-04-2024,Success
9754014956,Madhya Pradesh,District 48,51,Male,7,No,Millet,31,64,FPS3733,22-04-2024,Failure
4572279741,Bihar,District 39,32,Male,9,Yes,Rice,9,209,FPS3776,30-04-2024,Failure
8492372567,Gujarat,District 2,56,Male,2,Yes,Rice,24,444,FPS9269,01-04-2024,Success
8014082948,Bihar,District 27,53,Female,4,Yes,Sugar,34,422,FPS9001,09-04-2024,Failure
3420137346,Bihar,District 28,65,Other,9,No,Sugar,27,245,FPS7141,17-04-2024,Success
2284788867,West Bengal,District 14,47,Male,8,Yes,Wheat,35,279,FPS4494,19-04-2024,Success
9693209975,Gujarat,District 7,68,Female,8,Yes,Pulses,11,52,FPS7297,19-04-2024,Success
2716367850,Madhya Pradesh,District 39,51,Male,4,Yes,Wheat,13,82,FPS7375,16-04-2024,Success
6176759379,Bihar,District 33,18,Other,5,Yes,Wheat,23,148,FPS7255,23-04-2024,Failure
6069202278,Bihar,District 4,45,Female,2,Yes,Pulses,12,440,FPS6643,07-04-2024,Success
7738478165,Bihar,District 41,46,Female,6,No,Sugar,16,338,FPS4461,10-04-2024,Success
6221061253,Rajasthan,District 5,57,Female,6,No,Pulses,27,338,FPS6515,15-04-2024,Failure
6967391870,Tamil Nadu,District 28,25,Female,3,Yes,Rice,13,191,FPS3524,15-04-2024,Failure
3151456866,Rajasthan,District 28,65,Other,10,Yes,Sugar,25,322,FPS9403,27-04-2024,Success
1881240128,Karnataka,District 34,37,Male,5,No,Pulses,11,168,FPS5615,13-04-2024,Failure
2546995453,Maharashtra,District 30,53,Other,4,No,Sugar,13,498,FPS9489,09-04-2024,Success
5212833887,Bihar,District 39,32,Other,2,Yes,Sugar,26,264,FPS2508,19-04-2024,Success
5937773993,Tamil Nadu,District 3,33,Male,10,Yes,Millet,27,499,FPS8196,28-04-2024,Failure
1292518363,West Bengal,District 30,66,Female,6,Yes,Millet,26,67,FPS8451,10-04-2024,Success
2674016616,Uttar Pradesh,District 25,18,Female,4,Yes,Millet,30,413,FPS5884,07-04-2024,Failure
3747342634,Gujarat,District 2,28,Female,4,Yes,Pulses,20,440,FPS3614,26-04-2024,Success
1023013828,West Bengal,District 25,64,Female,4,No,Wheat,25,308,FPS6748,15-04-2024,Failure
5242015955,Bihar,District 49,20,Male,2,No,Wheat,30,417,FPS7428,18-04-2024,Failure
6241206196,Madhya Pradesh,District 40,38,Female,3,No,Rice,24,183,FPS5756,06-04-2024,Success
7908817249,Maharashtra,District 15,38,Male,3,No,Rice,33,142,FPS2145,17-04-2024,Success
5815676471,Madhya Pradesh,District 34,59,Female,6,No,Sugar,11,226,FPS6892,13-04-2024,Failure
9651941930,Andhra Pradesh,District 33,73,Female,2,No,Pulses,27,234,FPS1785,04-04-2024,Success
7990523780,Tamil Nadu,District 27,18,Male,5,No,Sugar,28,261,FPS1548,12-04-2024,Failure
8374476709,Tamil Nadu,District 27,69,Male,10,No,Sugar,19,270,FPS3334,07-04-2024,Failure
4886015925,Madhya Pradesh,District 20,58,Male,8,Yes,Pulses,21,463,FPS6983,02-04-2024,Failure
3548352957,Tamil Nadu,District 47,39,Male,10,Yes,Millet,23,154,FPS6782,05-04-2024,Success
5331504881,Maharashtra,District 16,20,Female,8,Yes,Rice,10,203,FPS8698,17-04-2024,Success
6681842861,Gujarat,District 36,56,Male,9,Yes,Wheat,13,307,FPS2305,13-04-2024,Failure
2094155482,Karnataka,District 1,62,Female,10,Yes,Sugar,6,453,FPS8755,12-04-2024,Failure
1120460248,Gujarat,District 46,50,Male,5,Yes,Pulses,27,418,FPS4428,10-04-2024,Failure
6997831364,Tamil Nadu,District 43,78,Female,8,Yes,Sugar,20,478,FPS1358,10-04-2024,Success
6179154746,Madhya Pradesh,District 47,47,Other,3,Yes,Pulses,5,477,FPS1116,22-04-2024,Success
5958356251,Uttar Pradesh,District 46,42,Male,10,No,Millet,31,104,FPS3885,19-04-2024,Failure
6572574384,Andhra Pradesh,District 42,66,Female,4,No,Pulses,17,238,FPS2039,17-04-2024,Failure
1327842865,Maharashtra,District 8,67,Male,4,Yes,Wheat,13,174,FPS4667,05-04-2024,Failure
7652911637,Tamil Nadu,District 40,69,Male,4,No,Wheat,12,97,FPS7993,06-04-2024,Success
3156340503,Rajasthan,District 48,59,Male,10,Yes,Sugar,10,161,FPS3898,01-04-2024,Failure
1687366613,Bihar,District 26,56,Female,9,No,Sugar,25,265,FPS8019,02-04-2024,Success
3496935597,Gujarat,District 33,73,Other,7,No,Wheat,8,300,FPS3460,29-04-2024,Success
7485177312,Rajasthan,District 9,25,Other,3,No,Wheat,13,78,FPS8570,12-04-2024,Failure
3846691454,Tamil Nadu,District 25,48,Other,8,Yes,Millet,30,129,FPS3173,07-04-2024,Failure
6432346042,Karnataka,District 20,32,Other,6,Yes,Millet,17,431,FPS2273,20-04-2024,Failure
1319895780,Maharashtra,District 1,70,Male,7,No,Wheat,21,202,FPS3179,15-04-2024,Success
8760020042,Karnataka,District 41,57,Male,5,Yes,Wheat,25,110,FPS4571,07-04-2024,Success
6346328757,Rajasthan,District 45,44,Male,5,No,Wheat,6,397,FPS5696,20-04-2024,Success
9042597282,Rajasthan,District 25,25,Other,8,No,Millet,22,252,FPS8119,20-04-2024,Success
9668421535,Gujarat,District 17,33,Female,7,Yes,Pulses,10,121,FPS3100,21-04-2024,Success
9422635983,Tamil Nadu,District 23,75,Female,10,No,Millet,5,330,FPS5456,22-04-2024,Success
4892702249,Andhra Pradesh,District 6,50,Other,2,No,Sugar,25,92,FPS8392,18-04-2024,Failure
9514222267,Karnataka,District 30,45,Male,8,No,Rice,29,112,FPS7896,15-04-2024,Success
8350649885,Gujarat,District 8,18,Other,3,Yes,Rice,29,59,FPS1570,20-04-2024,Failure
1746837303,Bihar,District 14,50,Female,10,Yes,Rice,22,500,FPS8450,07-04-2024,Failure
7062406012,Karnataka,District 25,24,Male,10,Yes,Millet,18,379,FPS4858,08-04-2024,Failure
8815781456,Uttar Pradesh,District 19,56,Male,4,Yes,Millet,19,288,FPS4559,30-04-2024,Failure
1250669832,Uttar Pradesh,District 30,68,Other,5,Yes,Wheat,26,288,FPS4641,06-04-2024,Success
1012104306,Andhra Pradesh,District 19,78,Other,4,No,Rice,6,202,FPS9799,19-04-2024,Failure
3551868582,Gujarat,District 47,44,Other,10,No,Sugar,26,404,FPS6317,18-04-2024,Failure
1576662013,Andhra Pradesh,District 39,36,Other,10,No,Millet,24,116,FPS7449,02-04-2024,Success
7159638807,West Bengal,District 16,34,Other,7,Yes,Rice,24,95,FPS8740,14-04-2024,Failure
9414718273,Karnataka,District 42,21,Other,10,Yes,Wheat,34,100,FPS5930,25-04-2024,Success
6470485050,West Bengal,District 44,73,Other,2,Yes,Millet,25,56,FPS2913,23-04-2024,Success
7580663000,Bihar,District 18,69,Other,3,Yes,Wheat,10,175,FPS8971,29-04-2024,Failure
8462286693,Karnataka,District 19,24,Other,5,No,Sugar,10,398,FPS5262,04-04-2024,Failure
3313753064,Uttar Pradesh,District 41,50,Other,2,No,Wheat,25,50,FPS9349,12-04-2024,Failure
